gene,GSM4448287,GSM4448288,GSM4448289,GSM4448290,GSM4448291,GSM4448292,GSM4448293,GSM4448300,GSM4448301,GSM4448302,GSM4448303,GSM4448304,GSM4448305
EXOC3,5.583140628923077,5.5515258780000005,5.722527354923077,5.097020260384616,5.420267081076923,5.228371228384616,5.398436807384616,5.5779855842307695,5.837334588461538,5.468399786076923,5.4526765784615385,5.398436807384616,5.403428189076924
SGSM2,3.4037953547692306,3.3554089986923072,3.7142883667692312,3.4719283536153847,3.2625045863076925,3.0148771380769235,3.395040200230769,3.6788158886923075,3.511800304923077,3.637108798846154,3.475191100230769,3.2293716498461533,3.4489936473076925
SH2B1,3.5170323704615383,3.5057899544615383,3.3793638933076924,3.3852888375384613,3.415527767692308,3.7059920343076915,3.3640672677692303,3.3161246344615387,3.973476091846154,3.5112800342307695,3.2062176373846154,3.5298615303846157,3.402506286692308
MSRB2,4.949615539076922,4.988025722999999,5.096170610538461,4.746802698769231,5.161406946076923,5.179110969846154,5.037672773615384,4.8896063239230765,4.755253406461537,4.942314433461538,4.6995147635384615,4.8127505134615385,4.529693523615385
TBX6,2.043229388846154,1.812326593846154,1.9724789494615385,1.8073731545384615,1.5488179796923078,1.8570720242307694,1.7898327826153844,1.5454507435384615,1.4822227759999995,1.871172505076923,1.5831523021538463,1.5434711600000002,1.5022613824615383
HDAC6,1.128214348,1.0863632314615386,1.1091844073846153,1.0280792463846153,0.8833897103076922,1.2620501741538463,1.3385647123076925,0.9484656857692308,1.2734481862307694,1.1117811714615384,0.8537920835384616,1.536606042769231,1.0044801623076922
F5,1.3956364090769229,1.581250829153846,1.4920127768461537,1.3729025967692305,1.8787867642307694,1.4337971042307691,1.7130833483846155,1.5756204806923078,1.5409557204615385,1.8376936146153846,1.6177012666923078,1.7193395384615386,1.9941349546153846
TOB1,6.838854009384615,7.084798311615385,7.046375375,6.961658110384617,6.835108802307693,6.797392636923078,6.890421313153847,6.761196636307693,6.971994321153845,7.2225010720769225,6.81877446123077,7.371500363384616,7.226829226615385
NGB,2.3203211777692307,2.153879005307692,2.0024693929230772,2.008137130076923,2.1165830114615387,2.386460672923077,2.4006114674615384,2.161718507461538,2.3932495726153844,2.1885208870769235,2.130904906,2.700778983384615,2.2012304435384618
CCNK,1.7853491785384616,1.5056801133076922,1.035351155846154,1.2227915117692307,1.4532209710769233,1.2034893027692308,1.1598169236153844,1.3509661135384616,1.117756142076923,1.281408774153846,1.2800828665384616,1.3153298864615384,1.3589391304615384
CCDC93,2.0937283912307696,1.771719445230769,1.7099717453846155,1.7700193838461535,1.7606023622307694,1.977716700307692,1.9399201438461542,1.6465954667692306,1.6587637015384615,2.1045852795384614,2.2420338987692308,1.7237108791538462,1.7559095044615387
