gene,GSM2114231,GSM2114232,GSM2114233,GSM2114234,GSM2114235,GSM2114236,GSM2114237,GSM2114238,GSM2114239,GSM2114240,GSM2114241,GSM2114242
CTU1,7.003703333333334,8.313676666666668,7.653531666666667,7.0156350000000005,7.095308333333333,7.444288333333334,6.535221666666666,6.6926475,6.821598333333333,6.667641666666667,6.4469933333333325,6.590325
CALCOCO2,7.3905216666666655,6.475750000000001,7.8962666666666665,7.7727691666666665,8.298384166666667,8.083453333333333,8.207438333333332,8.198241666666666,8.432984166666666,8.094747499999999,8.3995725,8.136770833333335
MIR514A1,3.9063991666666666,3.667520833333333,2.9909033333333337,3.723763333333333,2.4152316666666667,2.5608416666666667,3.32667,2.4683066666666664,2.745326666666667,2.616916666666667,2.4043883333333333,2.9863583333333334
LINC01621,5.628715,5.346798333333333,5.634694166666667,4.915316666666667,6.134905833333332,6.0861025,6.4871325,6.886228333333334,6.225065833333333,6.125145,6.196632499999999,5.436845000000001
TAAR1,3.4948750000000004,5.370867499999999,4.532088333333333,3.4710291666666664,3.6197483333333333,4.118254166666667,3.6684716666666657,3.692324166666667,3.7831483333333336,3.5778866666666667,3.949024166666666,3.735658333333333
PSEN1,7.885890833333334,6.242850833333335,7.980695833333333,8.0907875,7.954925833333334,8.292612500000002,8.10406,8.2611125,8.142055833333334,8.184755833333334,7.770596666666666,7.8960075
PHOX2A,6.582178333333332,7.145208333333334,7.077263333333332,6.3422725,6.241784166666666,6.5053575000000015,5.709430833333333,5.841671666666667,5.846430833333333,5.752983333333332,5.844195,5.472345833333335
TBKBP1,7.769551666666666,7.997120833333334,7.729263333333333,7.321766666666668,7.3835033333333335,6.892494999999999,6.642646666666667,6.488391666666666,6.732646666666665,6.6485175,6.7551266666666665,6.448922500000001
BEND6,5.635559999999999,4.77887,5.370958333333333,5.799805833333334,5.372743333333332,5.046855,6.1793708333333335,5.694063333333333,5.6528775,5.723745,6.0753241666666655,6.882516666666667
MFHAS1,7.748156666666666,5.894111666666667,7.761577499999999,7.799381666666666,7.5842600000000004,7.807175000000001,7.817851666666666,7.552775833333333,7.589169166666667,7.322694166666667,7.760113333333334,7.089365
CRKL,9.273649166666667,7.571245833333333,9.339435833333335,8.970724166666665,9.27688,9.19121,8.312567499999998,8.5167125,8.313434166666669,8.347033333333334,8.494005,8.338745833333332
ILKAP,6.519208333333332,5.568691666666667,6.933459166666666,7.089855833333334,7.298326666666665,7.033807499999999,7.563766666666669,7.420889166666668,7.350349166666668,7.294143333333333,7.268915833333335,7.399268333333333
CD86,6.20292,7.598815833333333,6.668418333333334,5.746789166666666,5.616510833333333,6.153109166666666,6.1201583333333325,5.612044999999999,6.361764999999999,6.2325141666666655,6.117372499999999,6.648007499999999
MIR4655,6.525900833333334,5.274871666666667,6.463128333333334,6.373288333333334,5.694063333333333,5.959659166666667,5.646191666666667,6.274693333333333,5.4704308333333325,4.9263683333333335,5.337664166666667,5.211339166666667
SPATA12,6.263581666666667,7.597425,6.1983775,5.773271666666666,6.256675,5.854446666666667,5.44456,5.577770833333335,5.845436666666667,5.996956666666667,5.9826525,5.926710833333334
EMC7,9.834674999999999,7.769551666666666,9.405648333333335,9.7842675,9.317819166666666,9.667189166666668,9.545934166666667,9.085255,9.507115833333332,9.128692500000001,9.31555,9.604564166666668
VWF,7.453003333333334,6.991959166666667,7.251057500000001,7.187609999999999,7.7589,7.171206666666667,7.895672500000001,7.768985000000001,8.452058333333333,7.955107500000001,8.757325833333335,8.123455833333333
LIN28B-AS1,5.922349166666667,6.852293333333333,5.342243333333332,5.807945,5.448220833333333,5.856981666666667,5.339033333333334,5.182370833333333,5.2087900000000005,4.8823066666666675,5.278834166666667,4.892390833333334
TRIM17,7.253549166666666,7.024960833333334,7.455063333333334,6.767301666666666,6.664036666666667,6.6601225,6.073500833333334,6.234030833333333,6.1066866666666675,6.208461666666667,5.821108333333332,5.839605
RASAL1,7.5097025,5.926835833333334,7.878203333333334,7.648833333333333,7.837495833333334,7.928609999999999,7.342288333333333,7.175696666666666,7.018447500000001,7.061350833333335,7.161237500000001,7.142264166666667
IRF1,6.479475000000001,5.267014166666667,6.634848333333334,7.1594625,6.6038733333333335,6.678115833333333,7.429961666666667,6.380367500000001,6.147541666666666,6.0443375,6.54714,6.282355833333333
TMEM89,7.587610000000001,8.840770833333332,7.405942500000001,7.007640833333332,7.7282875,7.753848333333334,7.0179849999999995,7.229755833333335,7.171860833333334,7.018270833333332,7.06155,6.868706666666667
ISG20L2,9.373363333333334,7.836266666666666,7.785344166666668,9.382782500000001,8.52462,8.964993333333334,9.031149166666665,9.104421666666665,8.971979166666666,8.732302500000001,9.337757499999999,9.104003333333335
DPRX,4.5863716666666665,5.169523333333333,4.153951666666667,3.9714783333333337,3.4631133333333337,3.33327,3.780174166666667,3.4994533333333333,3.559245,4.171640000000001,3.6153,4.368614999999999
CCL5,7.227540833333332,8.597609166666668,7.704153333333333,7.289133333333333,7.516959999999998,7.6147358333333335,6.8964325,6.811914166666668,7.371709166666666,6.793261666666666,7.655884166666667,8.219284166666666
C9orf50,7.091059166666667,8.0119975,7.286921666666667,6.644436666666667,7.11954,7.114369166666666,6.349337500000001,6.536405833333333,6.239643333333333,6.4236,6.255039166666666,6.322023333333333
HNRNPF,8.794766666666666,6.475382499999999,8.215726666666669,8.427027500000001,7.929810000000001,8.043330000000001,7.864840833333333,8.129256666666667,7.875183333333333,7.878499166666668,7.89891,7.816659166666665
SDK2,7.0443825,5.3997858333333335,6.543289166666667,7.541821666666666,6.793449166666666,6.942823333333333,6.479080833333334,6.391473333333335,6.646380000000001,5.937375833333333,6.831566666666667,6.416605
NDRG2,6.676993333333333,8.235291666666667,8.491648333333332,7.3525,8.691556666666665,8.201189166666666,7.508907500000002,7.824390833333332,7.607086666666667,7.729391666666667,7.670435833333333,7.6121541666666666
DHDH,6.7944275,6.589591666666667,7.416181666666667,6.341940833333333,6.918358333333333,6.816876666666668,5.9649383333333335,5.460730833333334,5.842295,6.1751875,6.2598899999999995,6.021646666666666
WSB1,10.715841666666664,10.822724999999998,11.646516666666669,9.9483575,12.138083333333334,11.229016666666666,10.918316666666668,10.791041666666665,10.625024999999999,10.884716666666668,10.678516666666667,10.882075
MIR4309,2.658361666666667,3.5580308333333335,2.2087416666666666,4.162979166666666,3.559518333333333,3.3355558333333337,3.6797158333333333,3.5815908333333333,3.9431324999999995,3.915511666666666,3.6060008333333333,3.5010749999999997
DIP2B,9.852125833333334,8.130335,10.361215833333334,9.621719999999998,9.882285833333333,10.158800833333334,9.966016666666667,9.702882500000001,9.610190833333332,9.65159,9.76556,9.743596666666667
WRNIP1,8.805343333333333,6.748231666666666,8.639785000000002,8.935240000000002,8.304636666666667,8.5608175,8.263661666666666,8.418589999999998,8.316805833333335,8.310415833333334,8.379476666666665,8.375715833333334
APOA1,6.163796666666666,7.480186666666666,6.750758333333333,5.859370833333333,6.412248333333334,6.2527275000000015,5.764544999999999,5.58969,5.826905833333334,5.944467500000001,5.9329575000000006,5.589926666666667
CHST13,6.609448333333334,5.5398025,7.413805,7.058353333333334,7.058852500000001,6.790594166666668,6.203575833333333,6.158999999999999,6.0089525,5.9682941666666665,6.2888674999999985,6.3015091666666665
LRRC4B,6.724638333333334,5.937666666666668,7.2928758333333334,6.171145833333333,6.263475,6.495978333333333,5.752115,5.881254999999999,5.728434166666667,5.679571666666667,5.715822499999999,5.322326666666666
BSX,6.763708333333333,7.821711666666666,6.871965,6.4333366666666665,6.7971575,6.247908333333334,6.092089166666667,6.031834166666666,6.134193333333333,6.008730833333334,6.2031925,5.919050833333333
MIR3142,3.6037016666666672,3.4823558333333335,4.9992525,4.1918016666666675,5.169732499999999,3.9950383333333335,3.667081666666667,4.770859166666667,4.128904166666666,4.524194166666666,4.395510833333334,4.023506666666666
NPY,6.329025833333334,5.896726666666667,7.646015000000001,6.279099166666666,6.69673,6.3029775,5.733159166666666,6.102079166666669,5.738336666666666,5.8539,5.937733333333334,5.7952458333333325
RIPK2,8.672179999999999,9.29145,7.841555,8.032086666666666,8.880705833333334,8.3939725,8.144205833333332,7.549922500000001,7.8803791666666685,7.596416666666666,7.782995,7.8279016666666665
PCYOX1L,7.955811666666666,8.648617499999999,8.399775833333335,8.045598333333334,8.538846666666666,8.544539166666668,8.021447499999999,7.432084166666666,7.437128333333335,7.335955833333332,7.396474166666668,7.139896666666666
CDK2AP2,6.805854166666665,5.340199166666667,6.437419166666668,7.358745833333333,6.304615833333334,6.520263333333333,6.2930199999999985,5.369399166666668,6.1634325,6.344331666666666,6.3410141666666675,6.326448333333334
KRTAP5-6,6.520128333333333,8.404650833333333,6.600275000000001,6.451003333333333,6.902355833333334,6.743341666666667,6.474034166666667,6.4770916666666665,6.7365875000000015,6.485306666666667,6.459535833333334,6.596699166666666
IZUMO1R,6.406428333333333,7.495689166666668,6.440106666666666,6.256754999999999,6.284090833333334,6.565059166666667,5.793780000000001,5.824788333333333,5.9474975,5.599014166666667,5.6708533333333335,5.61818
LCAT,7.716432500000001,6.427435833333331,7.6108675,7.3952391666666655,7.827507499999999,7.970909166666668,8.68791,7.7115675,7.686748333333333,8.157366666666668,8.241913333333335,7.870618333333334
FKBPL,7.651625833333333,6.502758333333335,7.659286666666667,7.504723333333334,7.009858333333335,6.813095833333333,6.629325833333333,6.722709999999999,6.263978333333333,6.219581666666667,6.385468333333333,6.230804166666666
TEKT4,7.141093333333333,8.789175,7.667638333333333,6.96794,7.4127341666666675,7.301279166666666,6.774092499999999,7.236556666666666,6.939794166666668,7.061350833333335,6.886446666666667,6.9435175
SP1,8.894287499999999,8.161299999999999,8.8600125,8.765744166666666,8.655230833333334,8.972779166666667,9.799530833333334,9.579270833333332,9.543040833333334,9.836064166666667,9.609176666666666,9.677095833333334
ZNF577,6.885981666666669,6.526329999999999,6.363150833333333,6.920619166666667,6.583834166666667,6.420660000000001,7.355358333333332,7.712133333333333,7.365104166666666,7.811285833333333,7.630856666666666,7.617490833333332
CYB5A,10.854925,10.249146666666666,9.7750325,11.310666666666668,9.47478,10.327114166666668,11.164825,10.3443125,10.631341666666666,10.704233333333333,10.127365833333334,10.859774999999999
AMPD1,4.397465833333333,5.711129166666666,5.183775000000001,4.580274166666666,4.128800833333334,4.032907499999999,3.8903383333333337,3.9761275,4.263136666666667,4.2576149999999995,4.409386666666666,3.9640541666666667
SH2D2A,6.24074,6.1899766666666665,6.530668333333334,6.896236666666667,6.15021,6.632928333333335,5.272090833333333,5.453089166666667,5.5353825,5.513300833333333,5.759986666666666,5.440956666666666
VPS26C,6.763025,5.14236,6.844956666666666,7.078665000000001,7.2304425,7.1319525,7.011300833333332,6.909199166666667,7.0087174999999995,6.796495833333334,6.882395833333334,6.9033541666666665
RXFP4,7.1460425,8.094747499999999,7.243361666666666,6.890633333333334,7.228345833333332,6.949754166666668,6.329425833333333,6.732917499999999,6.4035408333333335,6.408650833333334,6.309120000000001,6.279965
PGS1,7.767128333333335,6.355080833333335,7.985230000000001,8.301186666666666,8.49836,8.335103333333334,7.631214999999998,7.792494166666668,7.769208333333334,7.692538333333334,7.699461666666667,7.593233333333333
MIR605,3.369871666666667,3.7348016666666664,2.8917975000000005,2.9865541666666666,2.8635625,3.4924766666666667,4.0138825,4.117605833333334,4.362565833333334,3.9586749999999995,4.366231666666667,3.4779066666666663
CD9,7.543179166666666,5.789028333333333,7.571905,7.870800833333334,7.689387500000001,7.799381666666666,7.176545833333332,7.1759241666666655,7.394459166666667,7.310823333333333,7.109220833333332,7.461959166666667
WTAP,9.158769166666666,7.4754974999999995,9.148979166666665,9.510908333333333,8.9840425,9.415878333333334,9.2684325,9.0662675,9.420411666666666,9.307884166666666,9.399130833333334,9.3304525
FAR2,6.091600000000001,5.7275025,5.308295833333333,6.454663333333333,6.049643333333333,6.227942500000001,6.7346216666666665,6.098463333333334,6.6533991666666665,6.833090833333334,6.966362499999999,7.165465833333333
FEM1A,8.298779166666666,6.492041666666666,8.096139166666665,8.799703333333333,7.787418333333332,7.948301666666666,8.104448333333332,8.3463575,8.069260833333333,7.920750000000001,8.0536725,8.178429166666666
NUP42,6.797903333333334,5.390779166666667,6.299079166666668,7.0331133333333336,6.797903333333334,6.537058333333333,7.052981666666667,7.3274,7.055703333333334,7.147244166666668,7.240435833333334,7.1994125
ARHGEF12,9.903237500000001,9.004128333333336,10.223879166666668,10.16686,10.517583333333333,10.442199999999998,10.792125,10.835891666666667,10.670675000000001,10.9318,10.739199999999999,10.756191666666666
GSE1,8.058427499999999,8.438799166666666,9.251830833333335,7.7148525,8.154038333333332,8.252942499999998,7.606509166666665,7.783557500000001,7.486155833333334,7.498519166666668,7.573290000000001,7.317501666666668
MIR3150A,7.530175000000001,8.346204166666666,7.882435,7.04282,7.468799166666667,7.818413333333333,6.689884166666666,6.826970833333334,7.066285000000001,6.853917499999999,6.782890000000001,6.760678333333334
ZNF420,5.855824166666667,6.5345325,5.611471666666667,5.616013333333334,5.337506666666667,5.108028333333334,6.081906666666666,6.622719166666667,5.9903008333333325,6.420660000000001,6.833394166666667,6.376110833333333
RALBP1,9.674674166666668,8.075917500000001,9.836681666666667,10.262468333333333,10.031461666666667,9.834674999999999,9.847488333333333,9.8554975,9.939815833333332,9.78833,9.875311666666667,9.709655
ALOX5AP,5.979548333333334,7.202436666666666,7.400701666666667,6.925329166666667,7.490615833333332,7.120755,6.410019166666667,6.177981666666668,7.16843,6.684681666666666,7.15569,7.759883333333334
TRAT1,4.1971291666666675,4.193339166666666,4.587133333333333,4.806601666666666,4.2861416666666665,4.345374166666667,5.1646399999999995,5.054734999999999,5.454170000000001,4.826308333333333,5.7075425,5.550455
STX4,8.295590833333334,8.568735833333335,8.847969166666667,8.679756666666664,8.2840325,8.273759166666666,7.6177166666666665,7.504355,7.410393333333334,7.517068333333334,7.479643333333333,7.510132499999998
CEP68,6.750419999999999,6.954945833333333,6.682853333333334,7.092501666666667,7.04536,6.841385,7.8279016666666665,7.4967041666666665,8.070620833333333,8.145583333333333,7.848235000000002,7.811579166666665
APIP,6.255166666666667,5.32473,5.557835833333333,6.5182875000000005,5.719978333333334,5.795320833333334,6.2932575,6.666692500000001,6.829104166666666,6.596054166666668,6.927296666666666,6.750358333333334
TMEM109,9.122164166666666,8.137448333333333,8.14054,9.453065,8.649501666666666,8.345796666666667,9.207350833333335,9.013699166666667,9.556405000000003,9.214136666666667,9.415878333333334,9.636911666666668
PNPO,7.833112500000001,6.275561666666667,7.524378333333334,8.3315675,7.447694166666665,7.881935833333334,8.184234166666666,7.6700875,8.145583333333333,8.050285,7.930762500000001,8.041940833333332
MGAT4FP,5.616251666666666,6.566341666666666,5.54665,5.393856666666667,5.382409166666666,5.11203,4.8982625,4.794434166666666,4.805849166666667,4.792964166666667,4.772654166666666,4.719173333333333
CGAS,6.4044075000000005,4.419370833333333,5.591578333333332,6.585861666666666,5.880935833333333,5.491480833333334,5.759498333333333,5.287575833333334,5.467573333333333,5.608351666666667,5.676105,5.5651174999999995
STAG3L5P-PVRIG2P-PILRB,8.0264075,7.189744166666667,6.427870833333333,7.0058983333333344,7.86618,7.117091666666667,7.8290041666666665,7.7549141666666666,7.8279016666666665,8.357240000000001,7.593233333333333,7.9850916666666665
NDEL1,11.117841666666665,10.857691666666666,11.876133333333334,11.440683333333332,12.2583,12.191175,11.22405,10.777524999999999,10.9077,11.026666666666666,10.749841666666667,10.9426
MAPK8IP1,7.414240833333333,7.900789166666667,7.349358333333334,6.977199166666668,7.4897,6.917964166666668,6.541915,6.847951666666667,6.399733333333334,6.492295833333334,6.134193333333333,6.380367500000001
ACSM2B,5.035213333333332,6.0365975,4.665020833333334,5.372088333333333,4.4015458333333335,4.464380833333333,4.443643333333333,4.243420833333333,4.223409999999999,4.471640833333335,4.301285,4.5617608333333335
DEXI,9.0952925,8.029598333333334,8.652209166666667,9.420411666666666,8.337381666666666,8.282229166666669,7.6831716666666665,7.920750000000001,7.9061024999999985,7.715909166666667,8.184234166666666,7.955261666666668
DCAF13P3,5.3267025,6.075391666666666,5.343896666666666,4.422488333333332,5.080141666666667,5.420354166666667,6.233927499999999,5.7407233333333325,5.780144166666666,6.1033783333333345,5.969580833333333,6.187481666666667
TSPAN3,4.36886,4.6329641666666666,4.815152500000001,5.047061666666667,4.380093333333334,4.9711525,4.358773333333333,4.363425,5.687518333333334,4.529080833333333,5.2808225,5.947614999999999
FLJ43315,4.933060833333334,6.808038333333333,5.8426591666666665,5.248584166666667,5.174674166666667,5.552475000000001,6.569383333333334,5.587184166666667,5.5767175,5.680259166666667,5.5500725,5.3846125
HSPA7,5.923575,4.508029166666667,6.971515833333334,5.5174375,5.557835833333333,5.830484166666666,5.736342499999999,5.5574725,5.695919166666666,5.720848333333333,5.530825,5.821764166666668
MIR4746,7.174989166666666,7.264036666666667,7.102619166666667,7.646015000000001,6.925880833333333,6.790701666666667,6.223416666666666,6.149632499999999,6.498680833333334,6.2685275,6.029045833333334,6.099588333333334
KLF16,9.657001666666666,8.699932500000001,8.926585833333332,9.331013333333333,8.525740833333332,8.642923333333334,8.362919166666666,8.292612500000002,8.1068625,8.395155833333334,7.8780225,7.885745
TRAPPC2L,8.750396666666665,8.304131666666667,9.075740833333333,8.487029999999999,7.6761550000000005,7.721115833333335,7.472841666666667,8.2013675,7.664909166666668,7.499730833333334,7.919364166666667,7.447694166666665
SEC31B,5.922209166666668,5.900730833333333,5.827339166666666,5.831677499999999,5.8762099999999995,5.961850833333333,7.026925833333333,7.096515833333334,6.640440833333333,6.802648333333333,6.8153725,6.996454166666666
MPRIP,8.723228333333333,8.100229166666665,9.678489166666667,8.755796666666667,9.640271666666665,9.720691666666667,8.454052500000001,8.63617,8.585800833333334,8.499491666666666,8.6990875,8.461295
SNRNP25,7.512075833333333,7.161714166666667,7.292982500000001,7.796841666666666,6.178264166666668,6.4223025,6.602055,6.3736758333333325,6.25537,6.493099166666667,6.564118333333333,6.381563333333335
C11orf87,6.467115833333334,7.756300833333333,6.898388333333332,6.2435325,6.785915,6.185079999999999,5.706694166666666,6.044103333333333,6.487435000000001,5.994669999999999,6.213904166666666,6.0932900000000005
HCCS,8.107357499999999,6.577589166666667,7.948740833333332,8.695738333333333,8.294020833333335,8.323923333333333,8.005298333333334,7.677369166666668,8.1116175,7.568246666666667,7.47529,7.6286975
C16orf90,7.0283875,7.618893333333332,7.445619166666667,6.874699166666669,6.980808333333333,6.870138333333333,6.2869225,6.2776375,6.256493333333334,6.2248525,6.122941666666667,6.006287499999999
CHKA,5.715716666666666,5.205479166666667,5.765194999999999,5.9453941666666665,5.672393333333335,5.914336666666667,6.581642500000001,6.517375833333335,6.709255,6.6754675,6.726054166666667,6.812013333333334
DPPA5,6.533964166666666,5.7222341666666665,7.000934999999998,5.919791666666666,6.044910000000001,6.169004166666666,5.3350675,5.5289600000000005,5.22034,5.287747499999999,5.5720600000000005,5.508874166666666
GSDMA,10.833450000000001,10.663616666666668,10.933225,10.733308333333333,11.201324999999999,11.183658333333335,11.006408333333333,10.630516666666667,10.360106666666665,9.873023333333334,10.022786666666667,9.4827775
CD1D,5.957255000000001,6.8528108333333355,6.535959166666665,5.749010833333333,5.867932500000001,5.9413358333333335,5.012648333333332,5.6974425,5.424338333333334,5.4893825000000005,5.1892325,5.245826666666667
VPS25,9.932009999999998,8.1012225,9.221584166666666,10.007995833333334,8.671994166666666,9.371298333333334,9.092036666666667,9.101150833333334,9.174115,8.645219166666665,8.7546325,8.771428333333334
AHSG,5.367445,6.9284475,5.453639166666666,5.072619166666668,5.625049166666666,4.978506666666666,5.274357500000001,5.318598333333334,5.0516041666666665,5.211060000000001,5.182600833333334,4.822429166666667
CCNL1,8.90681,8.182315833333334,8.873630833333333,8.199739999999998,9.661246666666665,9.084781666666666,10.098236666666667,8.707935,8.772655833333333,8.913039166666666,8.649501666666666,8.694190833333334
MRPL57,7.592698333333334,5.835453333333333,7.460285,7.784263333333333,6.669781666666665,7.099012500000001,6.878687500000002,6.5667725,6.674740000000001,6.677844166666667,6.6045541666666665,6.543518333333335
CDK1,6.7325375,4.440976666666667,5.801730833333333,5.8317758333333325,5.881745,5.679220833333333,6.138896666666665,5.496634166666666,5.590705833333334,6.198899999999999,5.530528333333333,5.867793333333334
GSEC,6.5115508333333345,7.534556666666666,6.9981,6.446101666666667,6.984492499999999,6.527941666666667,5.7179358333333345,6.000261666666667,5.955145833333333,6.130023333333333,6.024214166666667,6.003875
LINC01387,5.8301175,7.203359166666666,6.066175,5.9838974999999985,5.838161666666665,5.729824999999999,5.398671666666668,5.394454166666666,5.391261666666666,5.1900924999999996,5.510719166666667,5.323341666666667
LINC00839,7.441345833333333,8.648055000000001,7.482989166666666,7.120411666666667,7.340635833333333,7.309206666666667,6.840947499999999,6.571575833333333,6.994789166666667,6.771205833333333,7.073668333333334,6.7872183333333345
SPPL2C,4.947506666666667,6.860026666666667,5.44784,5.187815833333333,5.105418333333334,5.1718616666666675,4.96901,5.072031666666667,4.888713333333334,4.851869166666667,5.109028333333334,5.0358425
HS2ST1,7.939532500000001,6.460400833333334,7.292679166666667,7.95214,7.322025,7.204901666666665,7.787005000000001,7.684848333333332,7.912579999999999,8.3485175,8.277714166666668,8.136059999999999
DHRS7C,6.0859625,6.39097,6.669781666666665,5.8621775000000005,5.607868333333333,6.280690833333332,5.589035833333334,4.950899166666667,5.130399166666668,5.4494725,5.591994166666666,5.145701666666667
PITHD1,8.317499166666666,6.869509166666664,8.257458333333334,8.676059166666667,8.426119166666666,8.876625833333334,7.807928333333334,8.3370775,7.894931666666666,7.6462125,7.7531525000000014,7.791916666666666
ARHGEF4,8.090909166666668,7.242547500000001,8.705148333333332,8.66203166666667,9.130061666666666,8.866081666666668,8.2334325,8.155064166666667,7.936839166666668,7.760292499999999,8.064280833333333,7.733465
NSG1,7.024568333333332,4.899902499999999,6.677844166666667,6.83837,6.234674166666667,6.782216666666667,6.447795000000002,6.769891666666667,6.422523333333334,6.488224999999999,6.498155833333333,6.373935833333333
STRADA,6.932507500000001,5.651082500000001,6.496632500000001,7.1367775,6.890812499999999,6.88383,7.4039583333333345,7.3880541666666675,7.508907500000002,7.280773333333333,7.572715,7.352345833333334
OLFML2B,7.6500683333333335,6.488101666666666,6.308901666666666,6.907584166666666,6.113066666666666,6.4796875,7.187720000000001,6.541185000000001,6.771014166666666,7.230516666666667,7.075729166666665,7.880218333333334
SEC23IP,7.2966266666666675,5.563205833333335,6.647265000000001,7.3558200000000005,6.9419125,7.194110833333333,7.40009,7.285783333333334,7.2106891666666675,7.376179999999999,7.482989166666666,7.472841666666667
ENSA,8.683385,7.387895000000001,8.690923333333332,9.260753333333334,8.41101,8.8520525,9.382109999999999,9.1063275,9.128692500000001,9.253983333333332,8.935240000000002,9.080795
HACL2,7.3307350000000016,7.709240833333333,8.722231666666664,7.255039166666667,7.634223333333334,7.498983333333334,6.893434999999999,6.8550958333333325,6.946279166666666,7.118663333333334,6.800651666666667,7.002326666666666
C9orf78,7.619210833333334,5.843369999999999,7.550646666666668,8.110278333333332,7.195310833333333,7.174050833333332,7.402674166666668,7.464099166666667,7.544249166666667,7.140304999999999,7.621706666666668,7.470465
EPHX3,11.015916666666667,10.566933333333333,10.521541666666668,11.01755,9.874730833333333,10.313550000000001,10.512308333333335,9.846695,10.052794166666667,10.031461666666667,9.513332499999999,9.3238525
BUD13,7.218633333333333,5.4128758333333336,6.570329166666666,7.183626666666666,7.216750000000001,7.194630833333335,7.048501666666667,7.308996666666666,7.273949999999999,7.2019375,7.308050000000001,7.145045833333332
SLU7,7.080079166666668,6.1330775,8.356145,7.640834166666667,7.841135833333333,7.0978924999999995,7.7266525,7.663776666666667,7.598570833333333,7.4968458333333325,7.6929725,7.478576666666665
SPSB1,7.367173333333333,5.7359358333333335,7.539926666666665,7.231656666666666,7.5847283333333335,7.6619874999999995,6.869847499999999,6.627094166666666,7.052981666666667,6.636652499999999,6.777945,7.020195833333333
CACFD1,7.226937500000001,7.771628333333333,7.722824166666668,7.1218433333333335,7.040185,6.968334166666668,6.397258333333334,6.146868333333333,6.5900341666666655,6.351148333333334,6.516513333333333,6.410308333333332
MIR518A1,4.932456666666667,3.892678333333333,4.020373333333333,3.826699166666667,3.7045075,4.461780833333333,3.3671866666666666,3.3378916666666663,3.287829166666667,3.391413333333334,3.1317616666666663,3.3543508333333336
KY,6.209155833333334,6.431795833333335,6.431415,6.405868333333333,6.200961666666667,6.283955833333334,6.187481666666667,7.132805833333333,7.331224166666666,7.419037499999999,7.558735833333333,7.1583575
MIR1537,3.390469999999999,2.9409875000000003,3.369641666666666,3.5074199999999998,4.167444166666667,3.554323333333334,4.297645,4.854042500000001,4.1220550000000005,4.184609166666667,4.289567500000001,4.098880833333333
MIR4270,7.443220833333332,8.045598333333334,7.337776666666667,7.050214166666667,6.945829999999998,6.977199166666668,6.5345325,6.720834166666666,6.141069999999999,6.389034166666668,6.569573333333334,6.39097
RDH12,9.486512500000002,8.559751666666667,8.7071075,8.843745833333331,8.436398333333333,8.923076666666667,10.237043333333334,9.337220833333333,9.414240000000001,9.915683333333334,9.137274166666666,9.32454
PREP,9.331785,7.384410000000002,9.459949166666668,9.181204166666666,8.978179166666665,9.101150833333334,8.857778333333332,8.641009166666667,8.631915833333332,8.782560833333333,8.448793333333333,8.643906666666668
USP3,8.264840833333333,8.068151666666667,8.860749166666666,8.381184166666667,9.2672175,8.7012125,9.535424166666667,9.442464166666666,9.382782500000001,9.521958333333336,9.2842975,9.491855000000001
AZIN1,8.537371666666667,6.705596666666666,8.273374166666668,8.710221666666667,8.8920975,8.15804,8.204528333333334,8.268400833333335,8.4245825,8.434717499999998,8.324485000000001,8.422132500000002
SP140L,5.621910833333334,5.10767,4.9346958333333335,6.006287499999999,5.464670833333333,5.790055833333334,6.763333333333333,5.762600833333333,6.490310833333333,6.011571666666666,6.342688333333332,6.089080833333334
TPPP,7.268365,6.945660833333334,7.835078333333335,7.7549141666666666,7.661206666666668,7.474433333333334,6.6648725,6.5866775,6.410654999999999,7.297177500000001,6.309660833333335,7.478804166666667
SIRPG,5.599766666666667,7.099478333333335,5.5451741666666665,5.127735,5.4893825000000005,5.6004175,5.486785,5.459751666666667,5.333082500000001,5.027648333333333,5.361398333333334,5.049678333333333
ASCL2,6.7875725,5.755374166666667,7.547695833333333,7.247841666666669,6.609691666666667,6.915144166666668,6.4578066666666665,6.732818333333332,6.2384008333333325,5.818920833333333,6.2354416666666665,6.216105833333334
ZNF23,5.515049166666667,4.261470833333333,5.503183333333333,5.111961666666667,5.298067499999999,5.2569349999999995,5.94079,6.249558333333334,5.870549166666667,5.809823333333334,5.9908525,5.976570833333333
NPBWR2,6.236063333333333,7.439919166666667,6.391306666666668,6.174696666666666,6.097330833333333,5.921353333333333,5.721734999999999,5.6920075,5.530255,5.5901825,5.823039999999999,5.479924999999999
KLHDC10,9.012930833333334,7.420529999999999,9.621321666666665,9.052691666666668,9.450176666666666,9.117561666666667,8.994159999999999,9.043792499999999,9.048387499999999,9.235186666666666,9.182550833333334,9.02333
FAM241A,8.933493333333333,7.320582500000001,8.086503333333333,8.926908333333335,7.5087625,8.705778333333333,8.658253333333334,8.250203333333333,8.934105000000002,8.5195775,8.520413333333334,8.680190833333333
MRPS33,7.213519999999999,7.2462358333333325,7.2570974999999995,7.567730833333332,6.332894166666666,6.3994675,6.392423333333334,6.523025833333333,5.980754166666666,6.208396666666666,6.168395833333332,6.211509166666667
RNF214,6.638764999999999,6.045302499999999,7.041545833333333,7.121448333333333,6.4779616666666655,6.7230116666666655,7.252710833333334,7.643634166666666,7.269730833333333,7.773215833333334,7.664909166666668,7.559138333333334
