Threshold,Test_TreatAll,Test_TreatNone,Test_LR,Test_RF,Test_XGBoost,Test_SVM,Test_LightGBM,Test_ANN,Test_Stacking,External_TreatAll,External_TreatNone,External_LR,External_RF,External_XGBoost,External_SVM,External_LightGBM,External_ANN,External_Stacking
0.2649748743718593,-0.19759666574684934,0.0,0.051108941478163576,0.06962818643421549,0.07266070478502197,0.06643132260161927,0.07234157665069516,0.06579306633296564,0.074431855917102,-0.07706068685763764,0.0,0.13742741733324218,0.15529807889519384,0.15467884733711632,0.13300181171805564,0.1529154987352157,0.13970761833139628,0.15431052163806658
0.2679396984924623,-0.20244689936018426,0.0,0.05047916300952858,0.06828929988250912,0.07232175335114499,0.06594380504432702,0.07230496319134488,0.06547227301161779,0.0737505255722177,-0.08142275306608085,0.0,0.137233891634633,0.15490778876075417,0.1544446732564525,0.13295785282811642,0.15105139117700897,0.13942293611568735,0.15405798096284093
0.2709045226130653,-0.20733657935620406,0.0,0.050122325871599455,0.06805291297748525,0.07165587369235762,0.06546125652535671,0.0721379542979409,0.06514887071570799,0.07353876919132936,-0.08582029544880185,0.0,0.1370523468192157,0.15575286603717234,0.15420859466538012,0.13292031382819858,0.15085234452179105,0.13913593861281504,0.15411302180255934
0.27386934673366836,-0.2122661889189734,0.0,0.049498326911698184,0.067958680230444,0.07145563116796895,0.06461757167165658,0.07183446751953414,0.06482282748755477,0.07332827373523773,-0.09025374855824683,0.0,0.13719723183391003,0.15579873125720875,0.15428489042675894,0.13288927335640138,0.15013264129181084,0.1388465974625144,0.15417531718569782
0.27683417085427137,-0.21723621915635924,0.0,0.04929573110619989,0.06815302527585172,0.07153709239070627,0.0638648015826035,0.07194900714651363,0.06449411084539822,0.07297888309042984,-0.09472355407314761,0.0,0.13704479651634122,0.15460310842424663,0.15404963750492207,0.13254580409051953,0.14910169550413452,0.13887389108933823,0.15424495633845228
0.27979899497487437,-0.222247169263129,0.0,0.04839526087070715,0.0677133659261824,0.07162826860598173,0.06375952678608748,0.07193127806733718,0.06430494381652731,0.07319563997488854,-0.09923016094520418,0.0,0.13607149502279284,0.15520908921760163,0.1533028653828263,0.1321995069308773,0.1480691227090892,0.13858451949018513,0.1531649455763327
0.2827638190954774,-0.2272995466880939,0.0,0.04763170382387305,0.06764834690424827,0.07144056489294147,0.063515078401469,0.07126457523395016,0.06397288240506954,0.0727714161392728,-0.1037740255494056,0.0,0.13528708050164648,0.15518368014199305,0.15306849762955696,0.1318503468086597,0.14620156939676313,0.13829275555244167,0.15291622877694483
0.2857286432160804,-0.2323938673054147,0.0,0.04701132456811628,0.06707926445461454,0.07074169967804471,0.06312516367867904,0.07096154368308623,0.06393101792823482,0.0725724793534948,-0.10835561183809386,0.0,0.13482951081093758,0.15466500164157404,0.1519988508981755,0.13149828807279207,0.145999015055579,0.13633190281881713,0.15266544721166925
0.28869346733668344,-0.23753065559019185,0.0,0.04639187858543166,0.0670293751724286,0.07040622723182591,0.06288061208612447,0.07080459954463975,0.0638949093838797,0.07186015683193643,-0.11297539149888144,0.0,0.1340368538796656,0.15382462027552102,0.15092723419286472,0.13114329447780523,0.14529965854232899,0.1363734840456847,0.15157924172848228
0.29165829145728644,-0.24271044479846524,0.0,0.04592414581645719,0.06683749575542257,0.07036948293253853,0.062120144089116786,0.07049863861802792,0.06356309260431477,0.07151110281706942,-0.11763384411653424,0.0,0.13358068482784713,0.153481365872115,0.14985362277714717,0.13078532917139613,0.14343194286795308,0.13558905599697313,0.15132425274309497
